fips	name	population	vehicles
51031	Campbell County, Virginia	55398	48707
51033	Caroline County, Virginia	31541	27868
51035	Carroll County, Virginia	29158	26640
51036	Charles City County, Virginia	6686	7433
51037	Charlotte County, Virginia	11475	9173
51041	Chesterfield County, Virginia	371610	292971
51043	Clarke County, Virginia	15060	13570
51045	Craig County, Virginia	4881	4719
51047	Culpeper County, Virginia	53563	41850
51049	Cumberland County, Virginia	9745	9466
51051	Dickenson County, Virginia	13920	11212
51053	Dinwiddie County, Virginia	28083	25998
51057	Essex County, Virginia	10604	8854
51059	Fairfax County, Virginia	1144474	779380
51061	Fauquier County, Virginia	73935	62621
51063	Floyd County, Virginia	15560	15117
51065	Fluvanna County, Virginia	27764	22511
51067	Franklin County, Virginia	54958	50395
51069	Frederick County, Virginia	93355	76370
51071	Giles County, Virginia	16610	13742
51073	Gloucester County, Virginia	39228	35824
51075	Goochland County, Virginia	25613	23792
51077	Grayson County, Virginia	15323	13433
51079	Greene County, Virginia	20850	18417
51081	Greensville County, Virginia	11304	6363
51083	Halifax County, Virginia	33811	28474
51085	Hanover County, Virginia	111652	98034
51087	Henrico County, Virginia	334434	256842
51089	Henry County, Virginia	50365	42059
51091	Highland County, Virginia	2265	2242
51093	Isle of Wight County, Virginia	39444	34162
51095	James City County, Virginia	80046	61009
51097	King and Queen County, Virginia	6676	6526
51099	King George County, Virginia	27468	23010
51101	King William County, Virginia	18232	17530
51103	Lancaster County, Virginia	10876	10894
51105	Lee County, Virginia	22042	16771
51107	Loudoun County, Virginia	427082	294345
51109	Louisa County, Virginia	39012	37864
51111	Lunenburg County, Virginia	11990	9939
51113	Madison County, Virginia	13931	12525
51115	Mathews County, Virginia	8517	8382
51117	Mecklenburg County, Virginia	30431	27048
51119	Middlesex County, Virginia	10774	10564
51121	Montgomery County, Virginia	99159	72063
51125	Nelson County, Virginia	14777	14304
51127	New Kent County, Virginia	24139	23638
51131	Northampton County, Virginia	12115	9771
51133	Northumberland County, Virginia	12085	11414
51135	Nottoway County, Virginia	15597	11614
51137	Orange County, Virginia	37208	33102
51139	Page County, Virginia	23750	21040
51141	Patrick County, Virginia	17606	17733
51143	Pittsylvania County, Virginia	60148	54631
51145	Powhatan County, Virginia	31074	29429
51147	Prince Edward County, Virginia	21932	15325
51149	Prince George County, Virginia	42873	30650
51153	Prince William County, Virginia	484625	334214
51155	Pulaski County, Virginia	33771	29180
51157	Rappahannock County, Virginia	7409	6638
51159	Richmond County, Virginia	9047	7181
51161	Roanoke County, Virginia	96793	80473
51163	Rockbridge County, Virginia	22578	21726
51165	Rockingham County, Virginia	84739	73165
51167	Russell County, Virginia	25635	20752
51169	Scott County, Virginia	21504	18173
51171	Shenandoah County, Virginia	44630	38979
51173	Smyth County, Virginia	29585	24573
51175	Southampton County, Virginia	17988	15826
51177	Spotsylvania County, Virginia	143876	116905
51179	Stafford County, Virginia	160520	119739
51181	Surry County, Virginia	6552	6269
51183	Sussex County, Virginia	10793	7580
51185	Tazewell County, Virginia	39933	30296
51187	Warren County, Virginia	41104	34372
51191	Washington County, Virginia	53913	44464
51193	Westmoreland County, Virginia	18683	16509
51195	Wise County, Virginia	35727	27047
51197	Wythe County, Virginia	28219	24780
51199	York County, Virginia	70590	57698
51510	Alexandria city, Virginia	156788	98518
51520	Bristol city, Virginia	17024	11547
51530	Buena Vista city, Virginia	6612	4989
51540	Charlottesville city, Virginia	45863	30782
51550	Chesapeake city, Virginia	251153	188257
51570	Colonial Heights city, Virginia	18210	14556
51580	Covington city, Virginia	5671	4401
51590	Danville city, Virginia	42239	29115
51595	Emporia city, Virginia	5633	3824
51600	Fairfax city, Virginia	24478	17724
51610	Falls Church city, Virginia	14593	9991
51620	Franklin city, Virginia	8212	6416
51630	Fredericksburg city, Virginia	28383	19371
51640	Galax city, Virginia	6698	4619
51650	Hampton city, Virginia	137334	102429
51660	Harrisonburg city, Virginia	51492	33527
51670	Hopewell city, Virginia	22944	16946
51678	Lexington city, Virginia	7420	3561
51680	Lynchburg city, Virginia	79255	48126
51683	Manassas city, Virginia	42674	28773
51685	Manassas Park city, Virginia	16923	10506
51690	Martinsville city, Virginia	13584	8617
51700	Newport News city, Virginia	184774	127166
51710	Norfolk city, Virginia	235037	151327
51720	Norton city, Virginia	3620	2423
51730	Petersburg city, Virginia	33365	20799
51735	Poquoson city, Virginia	12556	10759
51740	Portsmouth city, Virginia	97299	64018
51750	Radford city, Virginia	16505	10378
51760	Richmond city, Virginia	227595	150052
51770	Roanoke city, Virginia	98677	67746
51775	Salem city, Virginia	25477	19403
51790	Staunton city, Virginia	25765	19392
51800	Suffolk city, Virginia	96638	77317
51810	Virginia Beach city, Virginia	457066	349464
51820	Waynesboro city, Virginia	22574	16497
51830	Williamsburg city, Virginia	15564	8284
51840	Winchester city, Virginia	27981	18881
53001	Adams County, Washington	20690	14290
53003	Asotin County, Washington	22424	20577
53005	Benton County, Washington	210224	163973
53007	Chelan County, Washington	79518	63503
53009	Clallam County, Washington	77593	68095
53011	Clark County, Washington	510516	403777
53013	Columbia County, Washington	3996	3990
53015	Cowlitz County, Washington	111539	90129
53017	Douglas County, Washington	43733	36343
53019	Ferry County, Washington	7326	6851
53021	Franklin County, Washington	97676	66779
53023	Garfield County, Washington	2326	2418
53025	Grant County, Washington	100428	75778
53027	Grays Harbor County, Washington	76397	61770
53029	Island County, Washington	86747	76535
53031	Jefferson County, Washington	33313	32777
53033	King County, Washington	2262713	1564147
53035	Kitsap County, Washington	276581	227986
53037	Kittitas County, Washington	44736	43405
53039	Klickitat County, Washington	23082	21218
53041	Lewis County, Washington	83925	73969
53043	Lincoln County, Washington	11271	10870
53045	Mason County, Washington	66968	57387
53047	Okanogan County, Washington	42811	39276
53049	Pacific County, Washington	23750	21683
53051	Pend Oreille County, Washington	13811	13181
53053	Pierce County, Washington	924106	718381
53055	San Juan County, Washington	18266	18441
53057	Skagit County, Washington	130407	115138
53059	Skamania County, Washington	12276	11902
53061	Snohomish County, Washington	834648	655443
53063	Spokane County, Washington	544323	420560
53065	Stevens County, Washington	47470	45220
53067	Thurston County, Washington	296640	241642
53069	Wahkiakum County, Washington	4573	4539
53071	Walla Walla County, Washington	62102	48246
53073	Whatcom County, Washington	228432	186013
53075	Whitman County, Washington	47042	32244
53077	Yakima County, Washington	256605	191581
54001	Barbour County, West Virginia	15454	10978
54003	Berkeley County, West Virginia	126165	101934
54005	Boone County, West Virginia	21312	14774
54007	Braxton County, West Virginia	12345	8534
54009	Brooke County, West Virginia	22053	15227
54011	Cabell County, West Virginia	93300	61301
54013	Calhoun County, West Virginia	6158	4529
54015	Clay County, West Virginia	7946	5443
54017	Doddridge County, West Virginia	7767	5054
54019	Fayette County, West Virginia	39987	28201
54021	Gilmer County, West Virginia	7376	4157
54023	Grant County, West Virginia	10972	9172
54025	Greenbrier County, West Virginia	32688	26562
54027	Hampshire County, West Virginia	23340	18133
54029	Hancock County, West Virginia	28658	22027
54031	Hardy County, West Virginia	14236	12355
54033	Harrison County, West Virginia	65407	44780
54035	Jackson County, West Virginia	27753	21521
54037	Jefferson County, West Virginia	58546	47286
54039	Kanawha County, West Virginia	178198	122621
54041	Lewis County, West Virginia	16808	12266
54043	Lincoln County, West Virginia	20170	13936
54045	Logan County, West Virginia	31826	20457
54047	McDowell County, West Virginia	18413	10585
54049	Marion County, West Virginia	56042	41025
54051	Marshall County, West Virginia	30129	22184
54053	Mason County, West Virginia	25214	20718
54055	Mercer County, West Virginia	59062	43792
54057	Mineral County, West Virginia	26922	21529
54059	Mingo County, West Virginia	22979	14609
54061	Monongalia County, West Virginia	106520	75099
54063	Monroe County, West Virginia	12401	9211
54065	Morgan County, West Virginia	17327	15679
54067	Nicholas County, West Virginia	24446	18106
54069	Ohio County, West Virginia	41904	28464
54071	Pendleton County, West Virginia	6111	5214
54073	Pleasants County, West Virginia	7572	5629
54075	Pocahontas County, West Virginia	7855	5687
54077	Preston County, West Virginia	34204	24382
54079	Putnam County, West Virginia	57250	44014
54081	Raleigh County, West Virginia	73666	51237
54083	Randolph County, West Virginia	27782	18338
54085	Ritchie County, West Virginia	8372	6222
54087	Roane County, West Virginia	13921	10057
54089	Summers County, West Virginia	11833	8227
54091	Taylor County, West Virginia	16543	12881
54093	Tucker County, West Virginia	6698	4798
54095	Tyler County, West Virginia	8181	5988
54097	Upshur County, West Virginia	23758	17338
54099	Wayne County, West Virginia	38498	27166
54101	Webster County, West Virginia	8253	5196
54103	Wetzel County, West Virginia	14233	10488
54105	Wirt County, West Virginia	5131	3980
54107	Wood County, West Virginia	83829	61519
54109	Wyoming County, West Virginia	20948	14758
55001	Adams County, Wisconsin	20928	18550
55003	Ashland County, Wisconsin	16050	12396
55005	Barron County, Wisconsin	46741	39988
55007	Bayfield County, Wisconsin	16410	15446
55009	Brown County, Wisconsin	269425	203871
55011	Buffalo County, Wisconsin	13341	12167
55013	Burnett County, Wisconsin	16741	14483
55015	Calumet County, Wisconsin	52626	43342
55017	Chippewa County, Wisconsin	66558	55367
55019	Clark County, Wisconsin	34736	26363
55021	Columbia County, Wisconsin	58322	51227
55023	Crawford County, Wisconsin	16064	12779
55025	Dane County, Wisconsin	564777	409577
55027	Dodge County, Wisconsin	88818	70475
55029	Door County, Wisconsin	30279	28622
55031	Douglas County, Wisconsin	44197	36135
55033	Dunn County, Wisconsin	45349	35846
55035	Eau Claire County, Wisconsin	106328	81012
55037	Florence County, Wisconsin	4617	4383
55039	Fond du Lac County, Wisconsin	104053	83350
55041	Forest County, Wisconsin	9261	7805
55043	Grant County, Wisconsin	51678	39296
55045	Green County, Wisconsin	37036	31976
55047	Green Lake County, Wisconsin	19165	16037
55049	Iowa County, Wisconsin	23832	20373
55051	Iron County, Wisconsin	6164	5859
55053	Jackson County, Wisconsin	20971	16768
55055	Jefferson County, Wisconsin	85867	67349
55057	Juneau County, Wisconsin	26695	21543
55059	Kenosha County, Wisconsin	168413	129482
55061	Kewaunee County, Wisconsin	20621	18501
55063	La Crosse County, Wisconsin	120262	90268
55065	Lafayette County, Wisconsin	16788	14278
55067	Langlade County, Wisconsin	19473	16179
55069	Lincoln County, Wisconsin	28403	24035
55071	Manitowoc County, Wisconsin	81314	67912
55073	Marathon County, Wisconsin	138067	112850
55075	Marinette County, Wisconsin	41907	36400
55077	Marquette County, Wisconsin	15706	14472
55078	Menominee County, Wisconsin	4256	2426
55079	Milwaukee County, Wisconsin	927656	574267
55081	Monroe County, Wisconsin	46169	36043
55083	Oconto County, Wisconsin	39329	36413
55085	Oneida County, Wisconsin	38007	32173
55087	Outagamie County, Wisconsin	191537	150252
55089	Ozaukee County, Wisconsin	92345	72447
55091	Pepin County, Wisconsin	7372	6730
55093	Pierce County, Wisconsin	42351	34855
55095	Polk County, Wisconsin	45327	40941
55097	Portage County, Wisconsin	70375	58623
55099	Price County, Wisconsin	14077	12514
55101	Racine County, Wisconsin	196888	147342
55103	Richland County, Wisconsin	17229	14144
55105	Rock County, Wisconsin	163944	127567
55107	Rusk County, Wisconsin	14146	12619
55109	St. Croix County, Wisconsin	94819	81079
55111	Sauk County, Wisconsin	65759	54352
55113	Sawyer County, Wisconsin	18243	15783
55115	Shawano County, Wisconsin	40927	34555
55117	Sheboygan County, Wisconsin	117783	91466
55119	Taylor County, Wisconsin	19972	16772
55121	Trempealeau County, Wisconsin	30786	26210
55123	Vernon County, Wisconsin	30915	23887
55125	Vilas County, Wisconsin	23410	20633
55127	Walworth County, Wisconsin	105447	86171
55129	Washburn County, Wisconsin	16749	15111
55131	Washington County, Wisconsin	137320	112804
55133	Waukesha County, Wisconsin	409040	328368
55135	Waupaca County, Wisconsin	51714	46716
55137	Waushara County, Wisconsin	24752	22078
55139	Winnebago County, Wisconsin	171357	132200
55141	Wood County, Wisconsin	74039	61778
56001	Albany County, Wyoming	37713	33166
56003	Big Horn County, Wyoming	11737	10454
56005	Campbell County, Wyoming	47018	42031
56007	Carbon County, Wyoming	14549	13772
56009	Converse County, Wyoming	13759	13271
56011	Crook County, Wyoming	7339	7150
56013	Fremont County, Wyoming	39472	31883
56015	Goshen County, Wyoming	12587	11159
56017	Hot Springs County, Wyoming	4618	4391
56019	Johnson County, Wyoming	8602	8276
56021	Laramie County, Wyoming	100661	87456
56023	Lincoln County, Wyoming	20158	18975
56025	Natrona County, Wyoming	79735	69385
56027	Niobrara County, Wyoming	2415	2702
56029	Park County, Wyoming	30109	29351
56031	Platte County, Wyoming	8606	8866
56033	Sheridan County, Wyoming	31585	28617
56035	Sublette County, Wyoming	8806	9674
56037	Sweetwater County, Wyoming	41786	37833
56039	Teton County, Wyoming	23358	19424
56041	Uinta County, Wyoming	20605	17847
56043	Washakie County, Wyoming	7708	7776
56045	Weston County, Wyoming	6835	7040
72001	Adjuntas Municipio, Puerto Rico	17975	9485
72003	Aguada Municipio, Puerto Rico	37904	19484
72005	Aguadilla Municipio, Puerto Rico	54486	31739
72007	Aguas Buenas Municipio, Puerto Rico	23888	13057
72009	Aibonito Municipio, Puerto Rico	24610	14425
72011	Añasco Municipio, Puerto Rico	25316	14426
72013	Arecibo Municipio, Puerto Rico	86875	48852
72015	Arroyo Municipio, Puerto Rico	15573	8509
72017	Barceloneta Municipio, Puerto Rico	22565	14144
72019	Barranquitas Municipio, Puerto Rico	28984	16232
72021	Bayamón Municipio, Puerto Rico	183456	111295
72023	Cabo Rojo Municipio, Puerto Rico	46955	30129
72025	Caguas Municipio, Puerto Rico	126239	77415
72027	Camuy Municipio, Puerto Rico	32753	18573
72029	Canóvanas Municipio, Puerto Rico	42037	25233
72031	Carolina Municipio, Puerto Rico	153226	96638
72033	Cataño Municipio, Puerto Rico	22768	12030
72035	Cayey Municipio, Puerto Rico	41231	24813
72037	Ceiba Municipio, Puerto Rico	11128	6494
72039	Ciales Municipio, Puerto Rico	16874	9234
72041	Cidra Municipio, Puerto Rico	39765	24207
72043	Coamo Municipio, Puerto Rico	34294	20808
72045	Comerío Municipio, Puerto Rico	18775	7917
72047	Corozal Municipio, Puerto Rico	34474	19133
72049	Culebra Municipio, Puerto Rico	1281	615
72051	Dorado Municipio, Puerto Rico	35816	21658
72053	Fajardo Municipio, Puerto Rico	31756	19730
72054	Florida Municipio, Puerto Rico	11624	7075
72055	Guánica Municipio, Puerto Rico	13266	7635
72057	Guayama Municipio, Puerto Rico	35845	19490
72059	Guayanilla Municipio, Puerto Rico	17418	10426
72061	Guaynabo Municipio, Puerto Rico	89503	58186
72063	Gurabo Municipio, Puerto Rico	40383	27709
72065	Hatillo Municipio, Puerto Rico	38266	22456
72067	Hormigueros Municipio, Puerto Rico	15520	9614
72069	Humacao Municipio, Puerto Rico	50441	29745
72071	Isabela Municipio, Puerto Rico	42878	22680
72073	Jayuya Municipio, Puerto Rico	14653	7282
72075	Juana Díaz Municipio, Puerto Rico	46276	25171
72077	Juncos Municipio, Puerto Rico	36895	21982
72079	Lajas Municipio, Puerto Rico	23133	12612
72081	Lares Municipio, Puerto Rico	27944	16737
72083	Las Marías Municipio, Puerto Rico	8790	4600
72085	Las Piedras Municipio, Puerto Rico	35034	22735
72087	Loíza Municipio, Puerto Rico	23176	11395
72089	Luquillo Municipio, Puerto Rico	17631	9388
72091	Manatí Municipio, Puerto Rico	39152	21677
72093	Maricao Municipio, Puerto Rico	5176	3145
72095	Maunabo Municipio, Puerto Rico	10482	6627
72097	Mayagüez Municipio, Puerto Rico	71824	40407
72099	Moca Municipio, Puerto Rico	37402	22752
72101	Morovis Municipio, Puerto Rico	28534	16499
72103	Naguabo Municipio, Puerto Rico	23205	12372
72105	Naranjito Municipio, Puerto Rico	29246	13970
72107	Orocovis Municipio, Puerto Rico	21351	11078
72109	Patillas Municipio, Puerto Rico	15753	9649
72111	Peñuelas Municipio, Puerto Rico	20082	11344
72113	Ponce Municipio, Puerto Rico	134676	73232
72115	Quebradillas Municipio, Puerto Rico	23486	12679
72117	Rincón Municipio, Puerto Rico	15276	8786
72119	Río Grande Municipio, Puerto Rico	46478	25722
72121	Sabana Grande Municipio, Puerto Rico	22541	10708
72123	Salinas Municipio, Puerto Rico	25397	14866
72125	San Germán Municipio, Puerto Rico	31514	16468
72127	San Juan Municipio, Puerto Rico	338661	181548
72129	San Lorenzo Municipio, Puerto Rico	37515	21895
72131	San Sebastián Municipio, Puerto Rico	39168	22840
72133	Santa Isabel Municipio, Puerto Rico	20064	12179
72135	Toa Alta Municipio, Puerto Rico	66536	42916
72137	Toa Baja Municipio, Puerto Rico	73987	47967
72139	Trujillo Alto Municipio, Puerto Rico	67329	45890
72141	Utuado Municipio, Puerto Rico	27896	15429
72143	Vega Alta Municipio, Puerto Rico	35114	21355
72145	Vega Baja Municipio, Puerto Rico	54058	32998
72147	Vieques Municipio, Puerto Rico	8147	3295
72149	Villalba Municipio, Puerto Rico	21778	13508
72151	Yabucoa Municipio, Puerto Rico	29868	18979
72153	Yauco Municipio, Puerto Rico	33509	19661
